mxnet,tensorflow,seed,dim
0.002018999999998883,0.011029999999999873,0,10
0.0018289999999989703,0.0011599999999987176,0,10
0.001946999999999477,0.001276000000000721,0,10
0.001824000000000936,0.001186999999999827,0,10
0.0017929999999992674,0.0012489999999996115,0,10
0.0021719999999998407,0.0012699999999998823,1,10
0.0017670000000009622,0.0011780000000012336,1,10
0.0018009999999986093,0.001772000000000773,1,10
0.002237999999998408,0.0012999999999987466,1,10
0.001882999999999413,0.0011380000000009716,1,10
0.001808000000000476,0.001210999999999629,2,10
0.001746999999999943,0.0012620000000005405,2,10
0.001860000000000639,0.0014760000000002549,2,10
0.0023640000000000327,0.0015099999999996783,2,10
0.0021050000000002456,0.0012590000000010093,2,10
0.0018070000000012243,0.0012929999999986563,3,10
0.0017940000000002954,0.0011920000000014142,3,10
0.001708000000000709,0.001478999999999786,3,10
0.0026130000000001985,0.001402999999999821,3,10
0.0019200000000001438,0.0012179999999997193,3,10
0.0020049999999987023,0.0012690000000006307,4,10
0.0017689999999994654,0.0012620000000005405,4,10
0.002317999999998932,0.0019209999999993954,4,10
0.002043000000000461,0.001352000000000686,4,10
0.0017750000000003041,0.001176000000000954,4,10
0.0017490000000002226,0.0011890000000001066,5,10
0.0017610000000001236,0.001796000000000575,5,10
0.0027300000000014535,0.0012550000000004502,5,10
0.0017679999999984375,0.0012550000000004502,5,10
0.0027159999999994966,0.0015279999999986416,5,10
0.002064000000000732,0.0013370000000012539,6,10
0.001946999999999477,0.0017399999999998528,6,10
0.002584000000000586,0.0013330000000006947,6,10
0.0019030000000004321,0.0013170000000002346,6,10
0.0019179999999998643,0.0012279999999993407,6,10
0.0016970000000000596,0.0011639999999992767,7,10
0.0016889999999989413,0.0011400000000012511,7,10
0.0016730000000002576,0.0011250000000000426,7,10
0.0016130000000007527,0.0010989999999999611,7,10
0.0016180000000005634,0.0010989999999999611,7,10
0.0016390000000008342,0.0010769999999986624,8,10
0.0015369999999990114,0.001009000000001592,8,10
0.0015059999999991192,0.0010050000000010328,8,10
0.0015090000000004267,0.0010130000000003747,8,10
0.001504000000000616,0.0009990000000001942,8,10
0.0015210000000003276,0.0010460000000005465,9,10
0.0015169999999997685,0.0010159999999999059,9,10
0.0015049999999998676,0.0010100000000008436,9,10
0.0014969999999987493,0.0010139999999996263,9,10
0.001492000000000715,0.0010159999999999059,9,10
0.0015579999999992822,0.0010419999999999874,10,10
0.0016220000000011225,0.0010010000000004737,10,10
0.0015020000000003364,0.0010050000000010328,10,10
0.0014890000000011838,0.0010049999999992565,10,10
0.0015110000000007062,0.001006999999999536,10,10
0.0015540000000004994,0.0010619999999992302,11,10
0.0015119999999999578,0.001046999999999798,11,10
0.0015059999999991192,0.0010380000000012046,11,10
0.0015059999999991192,0.0010519999999996088,11,10
0.0015079999999993987,0.0010520000000013852,11,10
0.001540000000000319,0.0010159999999999059,12,10
0.0017289999999992034,0.000990999999999076,12,10
0.001480000000000814,0.0010010000000004737,12,10
0.0014770000000012828,0.0009890000000005728,12,10
0.0014729999999989474,0.0009910000000008523,12,10
0.0015499999999999403,0.000994999999999635,13,10
0.0014900000000004354,0.0009730000000001127,13,10
0.0015319999999992007,0.0009759999999996438,13,10
0.0014719999999996958,0.0009809999999994545,13,10
0.001465999999998857,0.0009749999999986159,13,10
0.001477999999998758,0.0010130000000003747,14,10
0.001466999999999885,0.0010010000000004737,14,10
0.001450999999999425,0.000994999999999635,14,10
0.0014510000000012013,0.0009959999999988867,14,10
0.0014599999999997948,0.0010019999999997253,14,10
0.001614999999999256,0.0010030000000007533,15,10
0.0015409999999995705,0.0009879999999995448,15,10
0.0014919999999989386,0.0009940000000003835,15,10
0.0014970000000005257,0.000982999999999734,15,10
0.0015170000000015449,0.0009820000000004825,15,10
0.001530999999999949,0.0010550000000009163,16,10
0.0015070000000001471,0.0011659999999995563,16,10
0.0015339999999994802,0.0010609999999999786,16,10
0.0014929999999999666,0.001048000000000826,16,10
0.0015079999999993987,0.001046999999999798,16,10
0.001464000000000354,0.0010040000000000049,17,10
0.001438999999999524,0.000994999999999635,17,10
0.0014559999999992357,0.000994999999999635,17,10
0.001443000000000083,0.0009899999999998244,17,10
0.0014380000000002724,0.0009910000000008523,17,10
0.0014799999999990376,0.0010180000000001854,18,10
0.001462999999999326,0.0009980000000009426,18,10
0.0014699999999994162,0.000996000000000663,18,10
0.001452000000000453,0.0009979999999991662,18,10
0.0014970000000005257,0.0009950000000014114,18,10
0.0014639999999985776,0.0010219999999989682,19,10
0.0014900000000004354,0.0010110000000000952,19,10
0.0014840000000013731,0.001006999999999536,19,10
0.0014649999999996055,0.001002999999998977,19,10
0.0014590000000005432,0.0010000000000012221,19,10
0.0015760000000000218,0.0010609999999999786,0,70
0.0015179999999990201,0.0010329999999996176,0,70
0.001525999999998362,0.0010359999999991487,0,70
0.001505000000001644,0.001030999999999338,0,70
0.001504000000000616,0.0010219999999989682,0,70
0.0014929999999999666,0.0010569999999994195,1,70
0.0014599999999997948,0.0010300000000000864,1,70
0.0014570000000002636,0.0010290000000008348,1,70
0.001554999999999751,0.0010349999999998971,1,70
0.0015739999999997423,0.0010290000000008348,1,70
0.0015219999999995792,0.0010630000000002582,2,70
0.001508000000001175,0.0010460000000005465,2,70
0.0016790000000010963,0.0010499999999993292,2,70
0.0015119999999999578,0.0010499999999993292,2,70
0.0018299999999999983,0.0011740000000006745,2,70
0.0015739999999997423,0.001082999999999501,3,70
0.0015039999999988396,0.001006999999999536,3,70
0.0015649999999993724,0.0010159999999999059,3,70
0.0014970000000005257,0.0010110000000000952,3,70
0.0015359999999997598,0.0011130000000001417,3,70
0.00154299999999985,0.0010430000000010153,4,70
0.0014769999999995065,0.0010060000000002844,4,70
0.0015250000000008868,0.0010040000000000049,4,70
0.001462999999999326,0.0010419999999999874,4,70
0.0018119999999992586,0.0010719999999988516,4,70
0.0015370000000007877,0.0010259999999995273,5,70
0.0014610000000008228,0.0010099999999990672,5,70
0.0014890000000011838,0.0010229999999999961,5,70
0.001519000000000048,0.0010000000000012221,5,70
0.0014530000000014809,0.0009929999999993555,5,70
0.001492000000000715,0.001020000000000465,6,70
0.0017130000000005197,0.0010089999999998156,6,70
0.0014990000000008052,0.001002999999998977,6,70
0.001452000000000453,0.0010060000000002844,6,70
0.0016499999999997073,0.0010110000000000952,6,70
0.0015039999999988396,0.0010159999999999059,7,70
0.0014529999999997045,0.001008000000000564,7,70
0.0014439999999993347,0.0010019999999997253,7,70
0.001454999999999984,0.0010900000000013677,7,70
0.002406999999999826,0.0013100000000001444,7,70
0.0015289999999996695,0.0010849999999997806,8,70
0.001514999999999489,0.0009980000000009426,8,70
0.0014570000000002636,0.0010139999999996263,8,70
0.002978999999999843,0.0012290000000003687,8,70
0.0021209999999989293,0.0011010000000002407,8,70
0.0015570000000000306,0.0010900000000013677,9,70
0.001466999999999885,0.0010219999999989682,9,70
0.0014649999999996055,0.0010209999999997166,9,70
0.001742999999999384,0.001046999999999798,9,70
0.0015070000000001471,0.0010290000000008348,9,70
0.001580000000000581,0.0010359999999991487,10,70
0.0015089999999986503,0.0010199999999986886,10,70
0.0015039999999988396,0.0010159999999999059,10,70
0.0014949999999984698,0.0010989999999999611,10,70
0.0015730000000004907,0.0010369999999984003,10,70
0.001519000000000048,0.0010379999999994283,11,70
0.0015510000000009683,0.0010159999999999059,11,70
0.0015009999999993084,0.0010150000000006543,11,70
0.0014820000000010936,0.0010119999999993468,11,70
0.0014880000000001559,0.0010099999999990672,11,70
0.0015049999999998676,0.0010519999999996088,12,70
0.0014870000000009043,0.0010339999999988692,12,70
0.0015450000000001296,0.00105499999999914,12,70
0.0015570000000000306,0.0010369999999984003,12,70
0.0015150000000012653,0.0010420000000017637,12,70
0.0015180000000007965,0.0010580000000004475,13,70
0.0015140000000002374,0.001044000000000267,13,70
0.0015070000000001471,0.0010330000000031703,13,70
0.001504000000000616,0.0010319999999985896,13,70
0.0015079999999976224,0.001042999999999239,13,70
0.0015459999999976048,0.0010430000000027917,14,70
0.0014949999999984698,0.0010109999999983188,14,70
0.001497999999998001,0.0010159999999999059,14,70
0.0016700000000007265,0.0010300000000000864,14,70
0.0015660000000004004,0.0010170000000009338,14,70
0.0015410000000031232,0.0010750000000001592,15,70
0.001530999999999949,0.001046999999999798,15,70
0.0015070000000001471,0.0010399999999997078,15,70
0.0015010000000010848,0.001046999999999798,15,70
0.0015149999999977126,0.001037999999997652,15,70
0.0015070000000001471,0.001022000000002521,16,70
0.0014959999999994977,0.0009990000000001942,16,70
0.0014910000000014634,0.001022000000002521,16,70
0.0014919999999989386,0.0010079999999987876,16,70
0.0014929999999999666,0.0010099999999972908,16,70
0.0015079999999976224,0.0010499999999993292,17,70
0.0014910000000014634,0.0010279999999980305,17,70
0.001477999999998758,0.0010270000000005552,17,70
0.0016710000000017544,0.001048000000000826,17,70
0.001480000000000814,0.0010180000000019618,17,70
0.0014760000000002549,0.0010100000000008436,18,70
0.0014609999999990464,0.000992000000000104,18,70
0.001659000000000077,0.0010370000000001767,18,70
0.0019749999999980616,0.0010089999999998156,18,70
0.0018670000000007292,0.0009850000000000136,18,70
0.001601999999998327,0.0010389999999986799,19,70
0.0014669999999981087,0.0010119999999993468,19,70
0.001450999999999425,0.0011289999999988254,19,70
0.0014629999999975496,0.0010109999999983188,19,70
0.00145700000000204,0.0010119999999993468,19,70
0.001474999999999227,0.001042999999999239,0,130
0.0014380000000002724,0.0010089999999998156,0,130
0.0014299999999991542,0.0010159999999999059,0,130
0.0014339999999997133,0.0010140000000014027,0,130
0.0014420000000008315,0.0010100000000008436,0,130
0.0015450000000001296,0.0010639999999995098,1,130
0.0014919999999989386,0.0010510000000003572,1,130
0.00183099999999925,0.0011440000000000339,1,130
0.0024920000000001608,0.0011830000000010443,1,130
0.0022199999999976683,0.0011390000000019995,1,130
0.0025180000000020186,0.0011860000000005755,2,130
0.0016629999999970835,0.001164999999996752,2,130
0.0019419999999996662,0.0012039999999977624,2,130
0.0017719999999989966,0.0011910000000021626,2,130
0.001712000000001268,0.0011910000000021626,2,130
0.0020489999999995234,0.0012560000000014782,3,130
0.0017139999999997713,0.0012009999999982313,3,130
0.0015940000000007615,0.0011120000000026664,3,130
0.001500999999997532,0.0010539999999998884,3,130
0.0014819999999993172,0.0010459999999987701,3,130
0.0015660000000004004,0.0010870000000018365,4,130
0.001504000000000616,0.0010609999999999786,4,130
0.0015129999999992094,0.001064999999996985,4,130
0.001502999999999588,0.0010580000000004475,4,130
0.001502999999999588,0.0010600000000025034,4,130
0.001556000000000779,0.001046999999999798,5,130
0.0015299999999989211,0.001025000000002052,5,130
0.001530999999999949,0.0010249999999984993,5,130
0.0015239999999998588,0.001090999999998843,5,130
0.0015199999999992997,0.0010159999999999059,5,130
0.001533000000002005,0.0010549999999973636,6,130
0.0015139999999966847,0.0010169999999973811,6,130
0.0015110000000007062,0.0010130000000003747,6,130
0.0014990000000025816,0.0010130000000003747,6,130
0.0014970000000005257,0.0010089999999998156,6,130
0.0015460000000011576,0.0010499999999993292,7,130
0.0015369999999990114,0.0010360000000027014,7,130
0.0015390000000010673,0.0010319999999985896,7,130
0.001530999999999949,0.0010319999999985896,7,130
0.0015559999999972263,0.0010399999999997078,7,130
0.0015490000000006887,0.001042999999999239,8,130
0.0014980000000015536,0.0010839999999987526,8,130
0.0014889999999994075,0.001021000000001493,8,130
0.001553999999998723,0.0010280000000015832,8,130
0.0015000000000000568,0.0010219999999989682,8,130
0.0015530000000012478,0.0010420000000017637,9,130
0.0015389999999975146,0.0010370000000001767,9,130
0.0015520000000002199,0.0010259999999995273,9,130
0.0015420000000005984,0.0010270000000005552,9,130
0.0015970000000002926,0.0010600000000025034,9,130
0.001554999999999751,0.0010930000000008988,10,130
0.0015380000000000393,0.0010769999999986624,10,130
0.0015230000000023836,0.0010630000000020345,10,130
0.001583000000000112,0.001073000000001656,10,130
0.0015380000000000393,0.0010620000000010066,10,130
0.0014710000000022205,0.0010259999999995273,11,130
0.0014620000000000744,0.000989999999998048,11,130
0.0014629999999975496,0.000989999999998048,11,130
0.0014569999999984873,0.00098899999999702,11,130
0.0015039999999970632,0.0009930000000011319,11,130
