mxnet,tensorflow,seed,dim
0.0019369999999980791,0.0007499999999964757,0,10
0.0014669999999981087,0.0006249999999994316,0,10
0.001454999999999984,0.0006190000000003693,0,10
0.0014490000000009218,0.0006169999999983133,0,10
0.001439000000004853,0.0006199999999978445,0,10
0.0015190000000018244,0.0006319999999959691,1,10
0.00148200000000287,0.0006100000000017758,1,10
0.0014869999999973516,0.0006079999999997199,1,10
0.0014760000000038076,0.0006090000000043005,1,10
0.0014649999999960528,0.0006139999999987822,1,10
0.0015020000000021128,0.0006419999999991433,2,10
0.0014630000000011023,0.0006279999999989627,2,10
0.001449999999998397,0.0006310000000055993,2,10
0.0014509999999958723,0.0006370000000046616,2,10
0.001500999999997532,0.0006300000000010186,2,10
0.0014809999999982892,0.0006380000000021369,3,10
0.0014649999999960528,0.0006279999999989627,3,10
0.0014680000000026894,0.000628999999996438,3,10
0.0014690000000001646,0.0006249999999994316,3,10
0.0014630000000011023,0.0006259999999969068,3,10
0.0015460000000047103,0.000717000000001633,4,10
0.001515000000004818,0.0006619999999983861,4,10
0.0015160000000022933,0.000664000000000442,4,10
0.0015040000000041687,0.0006529999999997926,4,10
0.0015039999999970632,0.0006599999999963302,4,10
0.0015089999999986503,0.000641000000001668,5,10
0.0014919999999989386,0.0006260000000040122,5,10
0.0015089999999986503,0.0006190000000003693,5,10
0.001472999999997171,0.0006240000000019563,5,10
0.0014830000000003452,0.0006240000000019563,5,10
0.0015199999999992997,0.0006479999999982056,6,10
0.0014670000000052141,0.000633999999998025,6,10
0.0014579999999995152,0.0006349999999955003,6,10
0.0014639999999985776,0.000641000000001668,6,10
0.0014599999999944657,0.0006630000000029668,6,10
0.0014859999999998763,0.0006340000000051305,7,10
0.0014710000000022205,0.0006209999999953197,7,10
0.001472999999997171,0.0006229999999973757,7,10
0.0014609999999990464,0.0006199999999978445,7,10
0.001459000000004096,0.0006169999999983133,7,10
0.0014740000000017517,0.0006400000000041928,8,10
0.0016329999999982192,0.000628999999996438,8,10
0.0014339999999961606,0.0006219999999999004,8,10
0.0014369999999956917,0.0006240000000019563,8,10
0.0014359999999982165,0.0006259999999969068,8,10
0.001502999999999588,0.0006449999999986744,9,10
0.0014859999999998763,0.0006320000000030745,9,10
0.0014849999999952956,0.000628999999996438,9,10
0.0014740000000017517,0.0006270000000014875,9,10
0.0014710000000022205,0.0006309999999984939,9,10
0.0015190000000018244,0.0006340000000051305,10,10
0.001497999999998001,0.0006209999999953197,10,10
0.0014950000000055752,0.0006179999999957886,10,10
0.0014880000000019322,0.0006119999999967263,10,10
0.0014940000000009945,0.0006209999999953197,10,10
0.0014859999999998763,0.0006429999999966185,11,10
0.001472999999997171,0.0006290000000035434,11,10
0.0014629999999939969,0.0006169999999983133,11,10
0.0014669999999981087,0.000610999999999251,11,10
0.0014299999999991542,0.0006090000000043005,11,10
0.001520999999996775,0.0006169999999983133,12,10
0.0014740000000017517,0.0006419999999991433,12,10
0.0014670000000052141,0.0006010000000031823,12,10
0.001472999999997171,0.0005999999999986017,12,10
0.0014650000000031582,0.0006020000000006576,12,10
0.001477999999998758,0.0006309999999984939,13,10
0.0014260000000021478,0.000618000000002894,13,10
0.0014260000000021478,0.0006190000000003693,13,10
0.0014660000000006335,0.0006219999999999004,13,10
0.0017489999999966699,0.000618000000002894,13,10
0.0015900000000002024,0.0006290000000035434,14,10
