mxnet,tensorflow,seed,dim
0.08469399099999464,0.15254148000008172,0,500
0.08625119699991046,0.0871832479999739,0,500
0.08226285199998529,0.09651512400000684,0,500
0.08398779799995282,0.09069418900003257,0,500
0.08104319399990345,0.08866266099994391,0,500
0.08284107300005417,0.09299186099997314,1,500
0.08101975899990066,0.08965968899997279,1,500
0.08119758899988483,0.08861230499996964,1,500
0.08102670400012357,0.09137607299999218,1,500
0.08075168400000621,0.08878034999997908,1,500
0.08652014300014343,0.20455803100003322,2,500
0.08131751900009476,0.1545867919999182,2,500
0.08178261099988049,0.08311860300000262,2,500
0.08341024700007438,0.08321759699992981,2,500
0.08636376499998732,0.08752638700002535,2,500
0.08649824899998748,0.0841152539999257,3,500
0.08364450799990664,0.08587393300012991,3,500
0.0907762519998414,0.09150123799986432,3,500
0.08519490799994855,0.08187613400014015,3,500
0.08439700299982178,0.08485849300018344,3,500
0.08860429899982591,0.08810302200004116,4,500
0.08906469499993364,0.08487176999983603,4,500
0.08465200499995262,0.0836195490001046,4,500
0.08394626399990557,0.08548672900019483,4,500
0.08367950399997426,0.0890035509999052,4,500
0.090987068000004,0.08700879799994254,5,500
0.08689865300016208,0.08318780299987338,5,500
0.08626284700017095,0.08774574799986112,5,500
0.08663748200001464,0.08399478399996951,5,500
0.08326368300004106,0.08449362900000779,5,500
0.08869131500000549,0.08795881200012445,6,500
0.08620018000010532,0.08545382500005871,6,500
0.08414668599994002,0.08612875299991174,6,500
0.08482247799997822,0.0863543440000285,6,500
0.08574737300000379,0.08658005300003424,6,500
0.08779672100013158,0.08637485000008382,7,500
0.08597287700013112,0.08539453499997762,7,500
0.08609662000003482,0.08357621000004656,7,500
0.0862657229999968,0.08402745500006858,7,500
0.08623552299991388,0.08621869500007051,7,500
0.08746252900004947,0.08463302800009842,8,500
0.08877388800010522,0.2039793930000542,8,500
0.08384841600013715,0.20351488100004644,8,500
0.08537274900004377,0.08548231299982945,8,500
0.08443070199996328,0.08700450999981513,8,500
0.08845469099992442,0.08755708400008189,9,500
0.08569036399990182,0.20491123099986908,9,500
0.08295046800003547,0.20267170400006762,9,500
0.08311602200001289,0.2001684319998276,9,500
0.08631285100000241,0.19825184700016507,9,500
0.0884699499999897,0.20004138800004512,10,500
0.08445287600011397,0.15827757299985024,10,500
0.08661954800004423,0.08374534400013545,10,500
0.08999944099991808,0.084485690000065,10,500
0.086491623000029,0.085065190000023,10,500
0.08664582100004736,0.08727212000007967,11,500
0.08321901199997228,0.08832438099989304,11,500
0.08366987499994138,0.08444463399996494,11,500
0.08520263400009753,0.08529859700001907,11,500
0.0899190190000354,0.0859125160000076,11,500
0.0923962090000714,0.08725774699996691,12,500
0.08601898400002028,0.084086526999954,12,500
0.08914367100010168,0.08599015400000098,12,500
0.08606936899991524,0.08454135700003462,12,500
0.08290854699998818,0.08856995699989056,12,500
0.08699520900017887,0.09127571699991677,13,500
0.08626749499990183,0.08588798699997824,13,500
0.08575281399998858,0.08593184000005749,13,500
0.08852408799998557,0.08467792999999801,13,500
0.08561520500006736,0.08403459400005886,13,500
0.08890489999998863,0.0883277549999093,14,500
0.08506978300010815,0.08832948499980375,14,500
0.083509438999954,0.08675574499989125,14,500
0.0848918459998913,0.08734687799983476,14,500
0.08864202900008422,0.08493639799985431,14,500
0.09023512399994615,0.08556523300012486,15,500
0.08585745400000633,0.08545400699995298,15,500
0.08581390099993769,0.08666545200003384,15,500
0.08381005599994751,0.08655398099995182,15,500
0.08479220399999576,0.0897396310001568,15,500
0.0867984719998276,0.09192208100012067,16,500
0.08465288200000032,0.08674225300001126,16,500
0.08405707799988704,0.08596678399999291,16,500
0.08784097700004168,0.08650879500009978,16,500
0.08432432899985542,0.08810014599998794,16,500
0.0867628869998498,0.08473153799991451,17,500
0.08439335899993239,0.08807789499996943,17,500
0.08366462699996191,0.08699768499991478,17,500
0.08319969200010746,0.08483877100002246,17,500
0.08721520799986138,0.08402183999987756,17,500
0.09033932800002731,0.0858078179999211,18,500
0.08481421600004069,0.08364495000000716,18,500
0.08824168599994664,0.08831821500007209,18,500
0.0853649470000164,0.08367949000012231,18,500
0.08463218099996084,0.09006482399991,18,500
0.08929016699994463,0.09111993600004098,19,500
0.08795110400001249,0.0878948390000005,19,500
0.0849015280000458,0.08816157199998997,19,500
0.08801489600000423,0.08818881699994563,19,500
0.08483183199996347,0.0865272669998376,19,500
0.09327362900012304,0.0993917110001803,0,3500
0.08730365199994594,0.09648237099986545,0,3500
0.08564065499990647,0.09982909899986225,0,3500
0.08470564899994315,0.09596498600012637,0,3500
0.08657464099997014,0.09977891299990915,0,3500
0.09292887200012956,0.09704852499999106,1,3500
0.086163569999826,0.09676957600004243,1,3500
0.08709410500000558,0.0979493239999556,1,3500
0.08613442699993357,0.09664463499984777,1,3500
0.08621236099997986,0.10034678300007727,1,3500
0.09249601200008328,0.0986598839999715,2,3500
0.08632472399995095,0.09753548999992745,2,3500
0.09060749300010684,0.09621191200017165,2,3500
0.08673893199988925,0.09681169999998929,2,3500
0.08677553399979843,0.0985698270001194,2,3500
0.09198875699985365,0.0967138309999882,3,3500
