,mxnet,tensorflow,seed,dim
94,0.009325725000000062,0.004948404000000295,18,20000
95,0.009557889999999958,0.004936621000000585,19,20000
96,0.009023244999999847,0.004900019999999117,19,20000
97,0.008990443999998377,0.004937993000000418,19,20000
98,0.008990855000000408,0.004911778000000311,19,20000
99,0.008946410000000071,0.0049522779999993105,19,20000
100,0.01001720000000006,0.006535700999998895,0,25000
101,0.010558491999999475,0.00561733000000153,0,25000
102,0.010285387000001478,0.0055761590000003025,0,25000
103,0.010745812999999771,0.005634027999999347,0,25000
104,0.010167947999999427,0.0056122240000000545,0,25000
105,0.010215357999999952,0.005583703000000995,1,25000
106,0.01007296200000063,0.005751606999998771,1,25000
107,0.010278226999998807,0.005670709000000329,1,25000
108,0.010057512000001267,0.0057066699999985815,1,25000
109,0.00993556199999901,0.005774053999999751,1,25000
110,0.010451706000001337,0.005682987000000139,2,25000
111,0.010159556999999708,0.005765766999999755,2,25000
112,0.010018200999999394,0.0058010950000007,2,25000
113,0.010132082000000153,0.005699979999999272,2,25000
114,0.010396303000000273,0.0057721480000001435,2,25000
115,0.009663800000000222,0.0056057689999988725,3,25000
116,0.009519145000000506,0.005749397000000656,3,25000
117,0.009611284999998304,0.005662135999999762,3,25000
118,0.00950020699999854,0.0057774410000011045,3,25000
119,0.010014268000000826,0.005655675999999943,3,25000
120,0.010515917000001096,0.005615334000001582,4,25000
121,0.01061875800000145,0.005609313000000782,4,25000
122,0.010139907000001003,0.005768944999999803,4,25000
123,0.01010944899999977,0.0057399350000011395,4,25000
124,0.01026513000000051,0.005585889000000677,4,25000
125,0.010112071,0.0055198160000013985,5,25000
126,0.010205589999999987,0.005498111999999722,5,25000
127,0.010089119999999951,0.005701464999999573,5,25000
128,0.010167473999999288,0.005554271999999472,5,25000
129,0.010051718000001486,0.005717633999999805,5,25000
130,0.01047049199999961,0.0056897259999999505,6,25000
131,0.010134973000001324,0.005753759000000969,6,25000
132,0.010534593999999231,0.005720366000000254,6,25000
133,0.010149508999999668,0.005781965000000611,6,25000
134,0.00999788500000065,0.005771743000000384,6,25000
135,0.010378814999999264,0.0056398550000000824,7,25000
136,0.00990632599999941,0.005735851000000736,7,25000
137,0.009939770000000792,0.0056651789999992985,7,25000
138,0.010041468999999026,0.005659128999999652,7,25000
139,0.010015058000000465,0.005746673000000868,7,25000
140,0.010704274000000069,0.006043620999999888,8,25000
141,0.010873468999999858,0.00606297600000083,8,25000
142,0.0108913390000005,0.006046376000000464,8,25000
143,0.010902855999999517,0.006045230999999873,8,25000
144,0.010925218999998876,0.00601985599999999,8,25000
145,0.010870423000000073,0.005962758999999096,9,25000
146,0.010789923000000812,0.006006582000001259,9,25000
147,0.010798738000000085,0.005957809999999952,9,25000
148,0.010829000999999394,0.005977766000000884,9,25000
149,0.011033326999999815,0.005980419000000126,9,25000
150,0.011131690000000916,0.006019761999999318,10,25000
151,0.010957647999999764,0.0060221929999997315,10,25000
152,0.011278730999999098,0.0060213390000001255,10,25000
153,0.01129411700000027,0.006425274999999786,10,25000
154,0.010930319999999938,0.006035962000000339,10,25000
155,0.010828084999999987,0.005895004999999287,11,25000
156,0.011173954999998514,0.005925180000000196,11,25000
157,0.01077825199999971,0.005890044999999233,11,25000
158,0.010772551000000519,0.005912998000001224,11,25000
159,0.010773624000000481,0.005894626999999986,11,25000
160,0.01115573200000064,0.006054564999999457,12,25000
161,0.010963311999999448,0.006046625999999833,12,25000
162,0.010907049000000058,0.006060039999999489,12,25000
163,0.011302353999999681,0.005625343999998478,12,25000
164,0.011052199999999957,0.005590497999998334,12,25000
165,0.011000530000000452,0.005704589000000482,13,25000
166,0.010060221999999897,0.005708314999999686,13,25000
167,0.010159627000000171,0.0055306739999991805,13,25000
168,0.010006265999999542,0.005548258000001027,13,25000
169,0.010220813999998413,0.0055308060000012205,13,25000
170,0.010702239000000446,0.005578654000000682,14,25000
171,0.010335311000000402,0.005674758999999696,14,25000
172,0.010132434000000856,0.005752763000000272,14,25000
173,0.010065597000000537,0.005731180999999808,14,25000
174,0.010233302999999694,0.005582434000000802,14,25000
175,0.010125053000001216,0.005530270999999587,15,25000
176,0.01024908099999955,0.005647828999999049,15,25000
177,0.010296885999999006,0.005538892000000573,15,25000
178,0.010025520999999316,0.005569734999999909,15,25000
179,0.01008109200000007,0.005490610999999035,15,25000
180,0.010402050999999801,0.0056137520000003605,16,25000
181,0.010283158000000014,0.005680395999998922,16,25000
182,0.01021311000000047,0.0056165070000009365,16,25000
183,0.010143779999999936,0.00560467300000056,16,25000
184,0.010662359999999538,0.0056842860000010376,16,25000
185,0.010009503000000919,0.005548867000001678,17,25000
186,0.010066444999999646,0.005671478000000008,17,25000
187,0.010091764000000225,0.005467585999999969,17,25000
188,0.010084592000000114,0.005546959000000129,17,25000
189,0.010029555999999218,0.005495467999999448,17,25000
190,0.010451435000000231,0.005789147999999855,18,25000
191,0.010405811000000043,0.00578807399999981,18,25000
192,0.01011829399999975,0.005619190000000884,18,25000
193,0.010153670000001114,0.005590526000000651,18,25000
194,0.010291331999999542,0.005556742999999642,18,25000
195,0.010062869000000418,0.00553610800000115,19,25000
196,0.010088744000000816,0.00562515000000019,19,25000
197,0.01018952000000084,0.005544415000001024,19,25000
198,0.01028505000000024,0.005544044000000525,19,25000
199,0.010094177999999232,0.005661949000000277,19,25000
200,0.011136152999998927,0.007264021999999315,0,30000
201,0.011033041999999327,0.00640204299999958,0,30000
202,0.011039335999999622,0.00637101599999923,0,30000
203,0.011149576000001105,0.006210964999999291,0,30000
204,0.011179560000000421,0.006303356000000093,0,30000
205,0.010998126999998803,0.006241744999998744,1,30000
206,0.010455057999999795,0.010092442999999562,1,30000
207,0.0162793489999995,0.006729363999999904,1,30000
208,0.011439367000001255,0.00673150999999983,1,30000
209,0.01218361599999973,0.007566917000000117,1,30000
210,0.01226038699999954,0.006422202999999627,2,30000
211,0.012017164999999608,0.006724097999999401,2,30000
212,0.012538676999998444,0.0063177289999991615,2,30000
213,0.011637374000001088,0.0063275940000000475,2,30000
214,0.011663556000000241,0.006279660000000575,2,30000
215,0.011634937000000178,0.0062136059999993165,3,30000
216,0.011517673000000173,0.006301344000000597,3,30000
217,0.011864558999999275,0.006268253000000001,3,30000
218,0.011885107999999533,0.0061883389999994876,3,30000
219,0.014605605999999938,0.008678728999999663,3,30000
220,0.011342629999999687,0.0059528499999998985,4,30000
221,0.011100906000001132,0.005798769000000092,4,30000
222,0.01129332700000063,0.005823483000000351,4,30000
223,0.011292362999999028,0.005777263999998894,4,30000
224,0.011318840000001273,0.0057565900000007275,4,30000
225,0.011419513999999964,0.00578478899999979,5,30000
226,0.011702742000000654,0.0057414819999976885,5,30000
227,0.010578358000000065,0.005816515999999439,5,30000
228,0.01152963299999854,0.005796844999998996,5,30000
229,0.011495909999997167,0.005786953000001205,5,30000
230,0.01152958700000184,0.0059408360000006155,6,30000
231,0.01138133799999963,0.005796871000001147,6,30000
232,0.011341001999998213,0.005853414000000612,6,30000
233,0.011047166000000885,0.005716252000002697,6,30000
234,0.010371237999997618,0.005791031000001112,6,30000
235,0.011323722000000203,0.0062070829999996135,7,30000
236,0.010178824000000475,0.00592549699999978,7,30000
237,0.010664935000001208,0.006102273999999852,7,30000
238,0.011332153000001455,0.006174646000001616,7,30000
239,0.011408354000000287,0.00598583300000044,7,30000
240,0.011774546000001607,0.006213279000000682,8,30000
241,0.010941347999999351,0.006222882999999513,8,30000
242,0.010928723999999335,0.006203423999998847,8,30000
243,0.010962125999999017,0.006273970999998824,8,30000
244,0.011171548000000087,0.0059640019999989136,8,30000
245,0.0105597359999976,0.005695358000000539,9,30000
246,0.010403755000002235,0.005896004000000232,9,30000
247,0.011159296999998958,0.005998976000000766,9,30000
248,0.01129035399999978,0.005767585000000963,9,30000
249,0.011258770000001306,0.0058827129999983185,9,30000
250,0.011265672000000393,0.0058316850000004194,10,30000
251,0.011354228999998384,0.005868631000002011,10,30000
252,0.01090808800000076,0.005758613000001134,10,30000
253,0.010435008000001744,0.0058965170000000455,10,30000
254,0.010954334000000898,0.005736477999999323,10,30000
255,0.010491821000002233,0.0056727719999969395,11,30000
256,0.010536256999998272,0.005820506999999253,11,30000
257,0.010459894999996777,0.005780208999997427,11,30000
258,0.010364986999999104,0.005681737999999825,11,30000
259,0.01075692100000225,0.005906602999999677,11,30000
260,0.010441462999999374,0.005792479000000128,12,30000
261,0.010839442999998283,0.005772215000000358,12,30000
262,0.010078237000001877,0.005983525999997852,12,30000
263,0.010208806999997933,0.005736181999999701,12,30000
264,0.010521767000000182,0.005713408999998393,12,30000
265,0.010492427999999165,0.0057918010000008735,13,30000
266,0.010389323999998368,0.0058692710000016746,13,30000
267,0.01043294899999836,0.005725030000000686,13,30000
268,0.010651508000002252,0.005800333999999907,13,30000
269,0.01036365100000225,0.005763416000000632,13,30000
270,0.010488635999998053,0.005766191999999393,14,30000
271,0.01039898300000175,0.0057786210000010385,14,30000
272,0.010136595999998832,0.005763092999998776,14,30000
273,0.0103867849999979,0.0059373149999970565,14,30000
274,0.010330059000001057,0.005798768000001786,14,30000
275,0.010743340000001211,0.0058169319999983315,15,30000
276,0.010297565999998426,0.005855335999999767,15,30000
277,0.01045658900000035,0.005827024999998542,15,30000
278,0.010300377000000083,0.005751697000000888,15,30000
279,0.010585902000002534,0.005937996000000112,15,30000
280,0.01029103700000178,0.0057447500000016305,16,30000
281,0.010598275000003099,0.005729500000001053,16,30000
282,0.011015562000000756,0.0058790860000002,16,30000
283,0.010099623999998641,0.005905664000000144,16,30000
284,0.010234917000001786,0.005762778999997664,16,30000
285,0.010587225999998395,0.0059248969999998735,17,30000
286,0.010379017000001767,0.00580946799999893,17,30000
287,0.010415787000003007,0.005913067000001604,17,30000
288,0.010704930000002832,0.005687965999999989,17,30000
289,0.010787975999999588,0.0057693390000004285,17,30000
290,0.010285348000000027,0.005885615000000399,18,30000
291,0.0101341039999987,0.005759798999999788,18,30000
292,0.01056757599999969,0.005897638000000427,18,30000
293,0.0103501339999994,0.005741161999999633,18,30000
294,0.010580370999999644,0.005757109000001037,18,30000
295,0.010687357999998426,0.005754620000001154,19,30000
296,0.01090854399999941,0.00575966800000316,19,30000
297,0.010297669999999925,0.005841396999997528,19,30000
298,0.01040228200000115,0.0059422910000002105,19,30000
299,0.010419462999998075,0.0058780990000002475,19,30000
300,0.01126035200000075,0.006839789000000707,0,35000
301,0.010891358000002072,0.006551830999999453,0,35000
302,0.010859962000001389,0.006397457000002049,0,35000
303,0.01140435099999948,0.006509153000003209,0,35000
304,0.010902029000000368,0.006523575999999309,0,35000
305,0.011309633999999846,0.006466714000001872,1,35000
306,0.011277528999997344,0.006622777999996998,1,35000
307,0.01128542700000068,0.006866597000001917,1,35000
308,0.011213168999997691,0.006518261000000081,1,35000
309,0.011240673999999728,0.00671635000000137,1,35000
310,0.011716783000000675,0.0065857700000009345,2,35000
311,0.010867386999997564,0.006550185000001818,2,35000
312,0.01082699199999837,0.0063910440000007895,2,35000
313,0.010976162999998706,0.006379695999999768,2,35000
314,0.011175051000002156,0.006573660999997344,2,35000
315,0.011346941999999416,0.00652824199999813,3,35000
316,0.01131901400000146,0.00685351399999945,3,35000
317,0.011630506999999568,0.006497232999997493,3,35000
318,0.011292846999999995,0.006516478999998299,3,35000
319,0.011227228999999284,0.006667526000001089,3,35000
320,0.011094795000001767,0.006406809000001346,4,35000
321,0.010922675999999854,0.006409775999998146,4,35000
322,0.010975478999998955,0.006497109000001444,4,35000
323,0.01126529700000134,0.006345352000000304,4,35000
324,0.01163628200000133,0.006332911999997748,4,35000
325,0.011167876000001797,0.006423702000002862,5,35000
326,0.011074300000000648,0.006428123999999258,5,35000
327,0.011134340000001686,0.0066369240000021534,5,35000
328,0.011006451999996614,0.006485821999998365,5,35000
329,0.01946913500000136,0.012720569999999043,5,35000
330,0.010890191999997967,0.006710608000002338,6,35000
331,0.010900338999999093,0.006781071999999,6,35000
332,0.011270501999998572,0.006190928999998846,6,35000
333,0.011271364999998923,0.006750904000000446,6,35000
334,0.010426246999998057,0.006322319999998882,6,35000
335,0.01041320099999865,0.006371484999998955,7,35000
336,0.010208491999996738,0.006379044999999195,7,35000
337,0.010190427999997809,0.006321652000000455,7,35000
338,0.010616947999999127,0.006464212999997443,7,35000
339,0.010189009000001192,0.006642815999999385,7,35000
340,0.010389148000001569,0.006255576000000929,8,35000
341,0.01941860599999856,0.007747255000001729,8,35000
342,0.012662866000002992,0.0076021219999979905,8,35000
343,0.012590762000002087,0.007575023999997654,8,35000
344,0.012517021000000739,0.007531434000000559,8,35000
345,0.013391449000000222,0.007917722999998489,9,35000
346,0.012422915999998452,0.007760013999998705,9,35000
347,0.012461566999999008,0.006505001000000732,9,35000
348,0.011522975000001878,0.006839326000001478,9,35000
349,0.011335598999998808,0.006867830999997437,9,35000
350,0.011628259999998392,0.006390412000001788,10,35000
351,0.01124651299999968,0.006146003000001343,10,35000
352,0.011768563000000398,0.006131642999999798,10,35000
353,0.011236362999998306,0.006393492000000833,10,35000
354,0.009920531000002342,0.006259016000001338,10,35000
355,0.010778808999997835,0.006363346999997077,11,35000
356,0.010504142000002048,0.0065207790000023635,11,35000
357,0.010331596000000332,0.006535367000001457,11,35000
358,0.010261403999997754,0.006265509999998642,11,35000
359,0.010627111999998107,0.00624426999999983,11,35000
360,0.011238437999999462,0.007643090000001962,12,35000
361,0.013161884999998819,0.007534982999999329,12,35000
362,0.013167769999999024,0.007639661999998992,12,35000
363,0.012508900000000267,0.007370598000001394,12,35000
364,0.012273311999997816,0.007381359000000032,12,35000
365,0.013236068000001211,0.007911551999999489,13,35000
366,0.013517618999998149,0.007857543000000078,13,35000
367,0.012466715000002182,0.007846119999999956,13,35000
368,0.013010299999997699,0.007910239000000985,13,35000
369,0.013074832000000924,0.007790011000000874,13,35000
370,0.01317542199999977,0.007929375999999877,14,35000
371,0.013043222000000299,0.007991473000000582,14,35000
372,0.013034058000002346,0.007996111999997169,14,35000
373,0.013494854999997585,0.008425663000000583,14,35000
374,0.014744463999999624,0.008207326999997377,14,35000
375,0.010423934000002077,0.006480745000001065,15,35000
376,0.010088065999998008,0.0063006980000004376,15,35000
377,0.010144397000001248,0.006304613999997599,15,35000
378,0.010081799000001723,0.0063264379999985465,15,35000
379,0.010124101999998913,0.0064868069999981515,15,35000
380,0.012005445000003334,0.010275655000000938,16,35000
381,0.010538140000001306,0.006435608000000315,16,35000
382,0.010393740000001372,0.006489611999999312,16,35000
383,0.017780531999999738,0.007992998000002416,16,35000
384,0.013071329000002407,0.007905133999997815,16,35000
385,0.013045795000000027,0.007944473999998536,17,35000
386,0.013059282000000394,0.007577246000000315,17,35000
387,0.013696387000003085,0.007572449000001313,17,35000
388,0.01305733099999884,0.0075255329999990295,17,35000
389,0.013076867999998854,0.007660143999999036,17,35000
390,0.012845796000000576,0.007942437000000524,18,35000
391,0.01305644199999989,0.0075415829999982975,18,35000
392,0.013174056000000434,0.007523766000002041,18,35000
393,0.013079106999999368,0.007598996000002245,18,35000
394,0.013636695999998949,0.007531915000001277,18,35000
395,0.013216311000000758,0.007617383999999561,19,35000
396,0.01316266599999949,0.00794449400000019,19,35000
397,0.013041010999998548,0.007509949000002791,19,35000
398,0.013097117000000935,0.007553333000000606,19,35000
399,0.01309249400000212,0.0074993389999988835,19,35000
400,0.012619789999998687,0.008713300000000146,0,40000
401,0.012396762000001615,0.007699209999998402,0,40000
402,0.01184097999999878,0.0074965790000014465,0,40000
403,0.011860370000000842,0.007163379999997943,0,40000
404,0.011874866999999512,0.007094437999999315,0,40000
405,0.011008984000000055,0.007284437999999227,1,40000
406,0.010758245000001665,0.007139342999998632,1,40000
407,0.011473560999998966,0.007208553000001672,1,40000
408,0.012476026999998169,0.007164309000000202,1,40000
409,0.011904977999996902,0.007610081999999352,1,40000
410,0.012149527999998355,0.007098599000002537,2,40000
411,0.011879706999998518,0.006942475000002446,2,40000
412,0.011869045000000966,0.007587623999999238,2,40000
413,0.01886785599999996,0.012310319000000902,2,40000
414,0.011208393000000427,0.007245929999999845,2,40000
415,0.01155267999999765,0.007260959999999983,3,40000
416,0.010704868000001255,0.007324366999998944,3,40000
417,0.011842988000001498,0.0077381309999999814,3,40000
418,0.011846547000001095,0.007678325000000541,3,40000
419,0.01140385400000099,0.007314902000000956,3,40000
420,0.011120096999999163,0.007246835000000118,4,40000
421,0.015166473000000735,0.009426264000001794,4,40000
422,0.014489852000000525,0.00874990799999864,4,40000
423,0.013377235999996628,0.00869649699999897,4,40000
424,0.013397203000000246,0.009121113999999153,4,40000
425,0.013998832999998712,0.009336564000001601,5,40000
426,0.013841493000001037,0.008783839999999543,5,40000
427,0.013743874999999406,0.008734698000001373,5,40000
428,0.013801625000002815,0.00906352599999849,5,40000
429,0.014352411000000842,0.009120084999999278,5,40000
430,0.013629972000000379,0.009164224999999249,6,40000
431,0.012875672999999921,0.008833910999999972,6,40000
432,0.013022474999999645,0.00871915100000109,6,40000
433,0.012481529999998742,0.008841397000001194,6,40000
434,0.013388856000002392,0.008679285999999564,6,40000
435,0.013793285999998517,0.009262932999998696,7,40000
436,0.014116869999998727,0.00917175900000089,7,40000
437,0.0137311579999988,0.008821194000002919,7,40000
438,0.013750047999998571,0.00915189800000249,7,40000
439,0.013719655999999247,0.008866380000000618,7,40000
440,0.013710928000001843,0.008757204999998436,8,40000
441,0.013324473000000836,0.00871278600000025,8,40000
442,0.01348509600000014,0.008231738999999294,8,40000
443,0.012765831999999477,0.007634879000001149,8,40000
444,0.012105881000000096,0.007624736000000354,8,40000
445,0.012587833999997855,0.007762817999999783,9,40000
446,0.012143309999999019,0.0076252860000032285,9,40000
447,0.012020397000000571,0.007706696999999707,9,40000
448,0.012233188999999811,0.007654503000001256,9,40000
449,0.012174289000000726,0.0078043980000011,9,40000
450,0.013199614000001247,0.007431993000000858,10,40000
451,0.01222086599999983,0.007312433999999257,10,40000
452,0.0122164170000012,0.00725501999999878,10,40000
453,0.012171322999996903,0.00765012300000123,10,40000
454,0.012140391999999167,0.00729905500000072,10,40000
455,0.012299593999998137,0.007177003999998988,11,40000
456,0.01137441299999864,0.007479986999999966,11,40000
457,0.017437422000000424,0.007621691000000652,11,40000
458,0.012180369999999385,0.007320486000001125,11,40000
459,0.012268265999999528,0.0076444480000006365,11,40000
460,0.012514059000000799,0.007176373000000069,12,40000
461,0.011281277000001921,0.007115899999998732,12,40000
462,0.011332404000000906,0.007090849000000787,12,40000
463,0.01121751999999887,0.007231370999999598,12,40000
464,0.011856146999999595,0.0071525699999988035,12,40000
465,0.011715300000002316,0.007310813000000138,13,40000
466,0.01129376000000093,0.007316335999998813,13,40000
467,0.011321269999999828,0.007353230000003208,13,40000
468,0.011198302999996912,0.007359101999998785,13,40000
469,0.011358663999999408,0.007288422999998545,13,40000
470,0.011841290000003113,0.007459931999999725,14,40000
471,0.011907174999997494,0.007362930999999406,14,40000
472,0.011282753999999784,0.0073522130000007735,14,40000
473,0.011289561999998199,0.007288232000000505,14,40000
474,0.011226039000000299,0.007314962999998897,14,40000
475,0.012509903000001543,0.007596166000002569,15,40000
476,0.01213330699999915,0.007390178000001413,15,40000
477,0.01187452299999947,0.007327145999997953,15,40000
478,0.01174082900000073,0.007275261000000199,15,40000
479,0.01134260299999923,0.007220221000000748,15,40000
480,0.011908381999997886,0.007218493999999964,16,40000
481,0.011380256999999006,0.007174788000000376,16,40000
482,0.011392737000001318,0.007184718000001311,16,40000
483,0.011285511000000525,0.007356219999998359,16,40000
484,0.011214590000001579,0.007373942000000966,16,40000
485,0.012242202999999563,0.007477650999998531,17,40000
486,0.011261460000000056,0.007140657000000772,17,40000
487,0.011358030000000241,0.007224479999997868,17,40000
488,0.011272758000000493,0.007353029000000788,17,40000
489,0.011355266000002473,0.007210788999998385,17,40000
490,0.01210594299999812,0.0073522960000005355,18,40000
491,0.011594317000000132,0.007253808000001527,18,40000
492,0.011899133000000006,0.007296538999998603,18,40000
493,0.011457919000001482,0.007380379999997189,18,40000
494,0.011367025000001973,0.007234894999999852,18,40000
495,0.011728367999999989,0.007197383000001167,19,40000
496,0.01149781599999855,0.00732289799999819,19,40000
497,0.011265324000000021,0.007175184999997697,19,40000
498,0.011387912,0.007418607999998272,19,40000
499,0.011798603000002572,0.007368220000000036,19,40000
500,0.0124310209999976,0.008241329000000519,0,45000
501,0.011942049000001731,0.007980996999997103,0,45000
502,0.01191959600000203,0.007801280999998994,0,45000
503,0.012147541000000928,0.007775716999997684,0,45000
504,0.012005886999997273,0.00794728400000011,0,45000
505,0.012373065999998545,0.008027971999997163,1,45000
506,0.012452526000000574,0.007920401999999882,1,45000
507,0.012047480999999749,0.0076671990000001244,1,45000
508,0.011955640000000045,0.007959771999999532,1,45000
509,0.011906931000002174,0.007937199000000561,1,45000
510,0.01244027299999928,0.008164612000001625,2,45000
511,0.011945996000001458,0.008285091999997718,2,45000
512,0.012157073999997436,0.00811746700000171,2,45000
513,0.012166635999999897,0.008091095000001047,2,45000
514,0.011887311999998929,0.007938528000000389,2,45000
515,0.012286916999997288,0.008066270000000486,3,45000
516,0.011951883000001828,0.00813882100000285,3,45000
517,0.011884318999999977,0.008134920999999906,3,45000
518,0.011951244999998778,0.00807582299999865,3,45000
519,0.012009920999997092,0.007912080000000543,3,45000
520,0.0125725050000014,0.00803967200000244,4,45000
521,0.01192271500000075,0.007805417000000148,4,45000
522,0.012112478999998899,0.008043753999999126,4,45000
523,0.011973062999999229,0.007904067999998432,4,45000
524,0.01194576199999986,0.00795499799999888,4,45000
525,0.01237614900000139,0.007890026000001882,5,45000
526,0.01196042600000169,0.008020570999999421,5,45000
527,0.012473944999999986,0.007985763999997175,5,45000
528,0.011886794000002254,0.007990761999998597,5,45000
529,0.011916718999998466,0.008129575000001665,5,45000
530,0.012395966999999786,0.008061696000002172,6,45000
531,0.011946872999999414,0.008149033999998778,6,45000
532,0.011848104000002024,0.00779535800000275,6,45000
533,0.012212438000002379,0.008120303000001883,6,45000
534,0.012270961999998775,0.008050902999997334,6,45000
535,0.01214141999999896,0.008071273999998851,7,45000
536,0.011817306000001082,0.008048586000001023,7,45000
537,0.011903218000000493,0.007834926000001019,7,45000
538,0.012093188999998006,0.007953324999999012,7,45000
539,0.012005970000000588,0.007803080999998713,7,45000
540,0.012167420000000817,0.007851568999999614,8,45000
541,0.012206710000000953,0.007923315999999403,8,45000
542,0.01198426899999916,0.007945213999999368,8,45000
543,0.011893144999998384,0.008085905000001503,8,45000
544,0.011827019999998356,0.007896746000000121,8,45000
545,0.012286062000001152,0.008148896999998101,9,45000
546,0.011843769999998699,0.007920261999998957,9,45000
547,0.01200612700000292,0.007955364000000742,9,45000
548,0.012387004000000701,0.008008976000002832,9,45000
549,0.0120903289999994,0.007831517999999704,9,45000
550,0.012383958000000916,0.008631088999997871,10,45000
551,0.011928093000001638,0.007984787999998133,10,45000
552,0.011830744000000948,0.00786284000000137,10,45000
553,0.011896461999999275,0.008041253999998332,10,45000
554,0.012104759999999715,0.00807411500000299,10,45000
