mxnet,tensorflow,seed,dim
0.010269799000070634,0.36532707699961975,0,1000
0.00797022200003994,0.09389626900019721,0,1000
0.007947272000365047,0.09278527000014947,0,1000
0.007922436000171729,0.10082242299995414,0,1000
0.007791507000092679,0.09512657799996305,0,1000
0.007747788999949989,0.09534037100002024,1,1000
0.007809823999650689,0.09501819599972805,1,1000
0.00777965099996436,0.0951287770003546,1,1000
0.0078079790000629146,0.09485384799972962,1,1000
0.007781386000260682,0.09478060700030255,1,1000
0.007076773000335379,0.09384258299996873,2,1000
0.0067878300001211755,0.09561138100025346,2,1000
0.006817252000018925,0.09552439100025367,2,1000
0.006812649000039528,0.09535085000015897,2,1000
0.006972889000280702,0.09473235800032853,2,1000
0.0072766110001794004,0.09504448699999557,3,1000
0.006918324000253051,0.09587024399979782,3,1000
0.007683541000005789,0.0953320309999981,3,1000
0.00775858800034257,0.09587362000002031,3,1000
0.006880798999645776,0.09600518300021577,3,1000
0.007184881000284804,0.09624047599982077,4,1000
0.006904312999722606,0.0960208540000167,4,1000
0.007059333000142942,0.09505889200045203,4,1000
0.006898619999901712,0.09535942299999078,4,1000
0.006883521999952791,0.09530051699994146,4,1000
0.007783522999943671,0.09484769799973947,5,1000
0.007746353000129602,0.09502103100021486,5,1000
0.0069009500002721325,0.0940710830000171,5,1000
0.007048175999898376,0.09509529400020256,5,1000
0.006864860999939992,0.0958975889998328,5,1000
0.007049400999676436,0.09371102500017514,6,1000
0.006861532999664632,0.09586314799980755,6,1000
0.006920249999893713,0.09565410100003646,6,1000
0.007162823999806278,0.095546357999865,6,1000
0.0069538040002044,0.09472595499983072,6,1000
0.006760926999959338,0.09565239199991993,7,1000
0.007013013000232604,0.09522910900022907,7,1000
0.0069819059999645106,0.09560628500003077,7,1000
0.006914273999882425,0.0951553340000828,7,1000
0.006997159000093234,0.09604373100000885,7,1000
0.007037984999897162,0.09491307100006452,8,1000
0.007172090000040043,0.0958465570001863,8,1000
0.007010662999618944,0.09558121000009123,8,1000
0.006920982999872649,0.09544570600019142,8,1000
0.006921551000232284,0.09634182399986457,8,1000
0.007207272999949055,0.09574965499996324,9,1000
0.006927792000169575,0.09208628199985469,9,1000
0.007015615000000253,0.0851235780000934,9,1000
0.007210068999938812,0.08537978300000759,9,1000
0.007169695999891701,0.08545086599997376,9,1000
0.007135088999802974,0.08492807599986918,10,1000
0.006960597999750462,0.09174913299966647,10,1000
0.0069374839999909454,0.08710214800021276,10,1000
0.006935368000085873,0.08604049299992766,10,1000
0.007085661000019172,0.0847606470001665,10,1000
0.007144010000047274,0.08481570000003558,11,1000
0.007150050999825908,0.08450644599997759,11,1000
0.007112871000117593,0.0845410910001192,11,1000
0.006955853000363277,0.08475575400007074,11,1000
0.007319464999909542,0.08480431699990731,11,1000
0.007191673000306764,0.08761453300030553,12,1000
0.00716708700019808,0.0847582199999124,12,1000
0.006977447000281245,0.08486087900018902,12,1000
0.00704598900028941,0.08592827799975566,12,1000
0.006998861999818473,0.08590626199975304,12,1000
0.006913107000400487,0.08630482199987455,13,1000
0.006943888000023435,0.08500577299992074,13,1000
0.0072062120002556185,0.09436870800027464,13,1000
0.006980528999974922,0.08994613899994874,13,1000
0.007128878000003169,0.09095000399975106,13,1000
0.00706352599991078,0.08970032099978198,14,1000
0.00723825199975181,0.08548597800017887,14,1000
0.007248521000292385,0.08565048099990236,14,1000
0.007153596000080142,0.08992240699990361,14,1000
0.007604399000229023,0.08609302400009256,14,1000
0.007167509000282735,0.08680886399997689,15,1000
0.007229667000046902,0.09153412600016964,15,1000
0.007683407000058651,0.08569123999996009,15,1000
0.007031970999832993,0.0861346369997591,15,1000
0.007126425000024028,0.08573576200024036,15,1000
0.007138857999962056,0.08584592600027463,16,1000
0.006931666000127734,0.08558864899987384,16,1000
0.007255722000081732,0.08584359000042241,16,1000
0.0072258209997926315,0.08676227000023573,16,1000
0.007087317999776133,0.08614407499999288,16,1000
0.007267167000009067,0.08577951799998118,17,1000
0.007252056999732304,0.0926523959997212,17,1000
0.007088718999966659,0.08708368099996733,17,1000
0.007151526999678026,0.09071480900001916,17,1000
0.0071019790002537775,0.08547129399994446,17,1000
0.007006104000083724,0.08557902899974579,18,1000
0.007132524000098783,0.08559064199971544,18,1000
0.007148153000343882,0.08760409000024083,18,1000
0.006940668999959598,0.09340569000005416,18,1000
0.006881589999920834,0.08743585699994583,18,1000
0.00710200999992594,0.0859296710000308,19,1000
0.006992177000029187,0.08566854699984106,19,1000
0.007047877000331937,0.08595439400005489,19,1000
0.0069677360002060595,0.0898692799996752,19,1000
0.006864753000172641,0.08563516899994283,19,1000
0.007028932000139321,0.30416870699991705,0,11000
0.021169268999983615,0.2544458699999268,0,11000
0.019080804999703105,0.26689835999968636,0,11000
0.02588816500019675,0.2535378180000407,0,11000
0.019123259000025428,0.263613276000342,0,11000
0.020797838999897067,0.25553020500001367,1,11000
0.01906526299990219,0.25420260800001415,1,11000
0.018948706000173843,0.2533615560000726,1,11000
0.01954149699986374,0.2527361969996491,1,11000
0.01883095899984255,0.26075376700009656,1,11000
0.019709665999926074,0.2629488120001042,2,11000
0.020842277000156173,0.25504172399996605,2,11000
0.021711443000185682,0.29500582499986194,2,11000
0.023810947999663767,0.24496704100010902,2,11000
0.0220764489999965,0.25201968999999735,2,11000
0.022278997000285017,0.24199791899991396,3,11000
0.021978826000122353,0.25407228399990345,3,11000
0.021881637000205956,0.24660590100029367,3,11000
0.022287516000233154,0.2434685250000257,3,11000
0.021643024999775662,0.25776692399995227,3,11000
0.02269148599998516,0.2668934979997175,4,11000
0.020209967000027973,0.24121804500009603,4,11000
0.01932159500029229,0.24866319500006284,4,11000
0.021977090000291355,0.24932863699996233,4,11000
0.025386570000137,0.2669898499998453,4,11000
0.01842195500012167,0.2789113429998906,5,11000
0.018070765000175015,0.2608519030000025,5,11000
0.01790011399998548,0.29998943500004316,5,11000
0.018125203999716177,0.27216015600015453,5,11000
0.01741795699990689,0.2313577559998521,5,11000
0.01847199499979979,0.29504647700014175,6,11000
0.017765376000170363,0.2718270710001889,6,11000
0.017673824999747012,0.2934536789998674,6,11000
0.01849844300022596,0.2825895500000115,6,11000
0.018501345999993646,0.28875055199978306,6,11000
0.01893435200008753,0.27770378700006404,7,11000
0.02186861499967563,0.2920623019999766,7,11000
0.02140405299996928,0.315645386000142,7,11000
0.01770110100005695,0.28969809199998053,7,11000
0.02495269199971517,0.2831754799999544,7,11000
0.018909956999777933,0.2960945869999705,8,11000
0.019669078000333684,0.27418724100016334,8,11000
0.02334221199998865,0.2915576130003501,8,11000
0.01959401300018726,0.279139295999812,8,11000
0.024234085000443883,0.2952278100001422,8,11000
0.019429768000009062,0.2858635659999891,9,11000
0.02500347100021827,0.32692590199985716,9,11000
0.025909880000199337,0.28722228400010863,9,11000
0.025419883000267873,0.26823638299993036,9,11000
